template_type,template_id,flesch_score,word_count,success,rendered_output
causality,caus_micro_1,0.0,16,True,Genetic inheritance patterns observed. Then Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_micro_2,0.0,17,True,Genetic inheritance patterns observed led to Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_micro_3,0.0,17,True,"Because Genetic inheritance patterns observed, Evolution theory refined with genetics followed. Key facts: Genetic inheritance patterns observed."
causality,caus_bare_1,0.0,16,True,Genetic inheritance patterns observed. So Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_bare_3,0.0,16,True,Genetic inheritance patterns observed. Then Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_bare_4,0.0,16,True,"Genetic inheritance patterns observed, so Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed."
causality,caus_if_1,0.0,17,True,"If Genetic inheritance patterns observed, then Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed."
causality,caus_because_1,0.0,16,True,"Because Genetic inheritance patterns observed, Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed."
causality,caus_when_1,0.0,18,True,"When Genetic inheritance patterns observed happened, Evolution theory refined with genetics followed. Key facts: Genetic inheritance patterns observed."
causality,caus_with_1,0.0,18,True,"With Genetic inheritance patterns observed in play, Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed."
causality,caus_this_1,0.0,18,True,Genetic inheritance patterns observed. This led to Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_cause_1,0.0,17,True,Genetic inheritance patterns observed did cause Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_spark_1,0.0,17,True,Genetic inheritance patterns observed set off Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_bring_1,0.0,17,True,Genetic inheritance patterns observed brought about Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_push_1,0.0,19,True,Genetic inheritance patterns observed pushed things so that Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_link_1,0.0,18,True,Genetic inheritance patterns observed is linked to Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed.
causality,caus_result_1,0.0,19,True,The result: Evolution theory refined with genetics. The cause: Genetic inheritance patterns observed. Key facts: Genetic inheritance patterns observed.
causality,caus_after_1,0.0,16,True,"After Genetic inheritance patterns observed, Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed."
causality,caus_next_1,0.0,16,True,"Genetic inheritance patterns observed. Next, Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed."
causality,caus_lack_1,0.0,17,True,"No Genetic inheritance patterns observed, no Evolution theory refined with genetics. Key facts: Genetic inheritance patterns observed."
causality,caus_both_1,0.0,18,True,Genetic inheritance patterns observed and Evolution theory refined with genetics are tied. Key facts: Genetic inheritance patterns observed.
causality,caus_micro_3,0.0,16,True,"Because Einstein formulated relativity theory, Modern physics fundamentally transformed followed. Key facts: Einstein formulated relativity theory."
causality,caus_because_1,0.0,15,True,"Because Einstein formulated relativity theory, Modern physics fundamentally transformed. Key facts: Einstein formulated relativity theory."
causality,caus_when_1,0.0,17,True,"When Einstein formulated relativity theory happened, Modern physics fundamentally transformed followed. Key facts: Einstein formulated relativity theory."
causality,caus_after_1,0.0,15,True,"After Einstein formulated relativity theory, Modern physics fundamentally transformed. Key facts: Einstein formulated relativity theory."
causality,caus_micro_3,0.0,14,True,"Because Synthetic insulin synthesized, Diabetes treatment became accessible followed. Key facts: Synthetic insulin synthesized."
causality,caus_bare_4,0.0,13,True,"Synthetic insulin synthesized, so Diabetes treatment became accessible. Key facts: Synthetic insulin synthesized."
causality,caus_because_1,0.0,13,True,"Because Synthetic insulin synthesized, Diabetes treatment became accessible. Key facts: Synthetic insulin synthesized."
causality,caus_when_1,0.0,15,True,"When Synthetic insulin synthesized happened, Diabetes treatment became accessible followed. Key facts: Synthetic insulin synthesized."
causality,caus_after_1,0.0,13,True,"After Synthetic insulin synthesized, Diabetes treatment became accessible. Key facts: Synthetic insulin synthesized."
causality,caus_micro_1,0.0,18,True,E-commerce and digital markets developed. Then Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_micro_2,0.0,19,True,E-commerce and digital markets developed led to Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_micro_3,0.0,19,True,"Because E-commerce and digital markets developed, Traditional retail business models disrupted followed. Key facts: E-commerce and digital markets developed."
causality,caus_bare_1,0.0,18,True,E-commerce and digital markets developed. So Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_bare_3,0.0,18,True,E-commerce and digital markets developed. Then Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_bare_4,0.0,18,True,"E-commerce and digital markets developed, so Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed."
causality,caus_if_1,0.0,19,True,"If E-commerce and digital markets developed, then Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed."
causality,caus_because_1,0.0,18,True,"Because E-commerce and digital markets developed, Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed."
causality,caus_when_1,0.0,20,True,"When E-commerce and digital markets developed happened, Traditional retail business models disrupted followed. Key facts: E-commerce and digital markets developed."
causality,caus_with_1,0.0,20,True,"With E-commerce and digital markets developed in play, Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed."
causality,caus_cause_1,0.0,19,True,E-commerce and digital markets developed did cause Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_spark_1,0.0,19,True,E-commerce and digital markets developed set off Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_bring_1,0.0,19,True,E-commerce and digital markets developed brought about Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_push_1,0.0,21,True,E-commerce and digital markets developed pushed things so that Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_link_1,0.0,20,True,E-commerce and digital markets developed is linked to Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed.
causality,caus_result_1,0.0,21,True,The result: Traditional retail business models disrupted. The cause: E-commerce and digital markets developed. Key facts: E-commerce and digital markets developed.
causality,caus_after_1,0.0,18,True,"After E-commerce and digital markets developed, Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed."
causality,caus_next_1,0.0,18,True,"E-commerce and digital markets developed. Next, Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed."
causality,caus_lack_1,0.0,19,True,"No E-commerce and digital markets developed, no Traditional retail business models disrupted. Key facts: E-commerce and digital markets developed."
causality,caus_both_1,0.0,20,True,E-commerce and digital markets developed and Traditional retail business models disrupted are tied. Key facts: E-commerce and digital markets developed.
causality,caus_micro_3,0.0,17,True,"Because Archduke Franz Ferdinand assassinated, Austria-Hungary declared war on Serbia followed. Key facts: Archduke Franz Ferdinand assassinated."
causality,caus_bare_4,0.0,16,True,"Archduke Franz Ferdinand assassinated, so Austria-Hungary declared war on Serbia. Key facts: Archduke Franz Ferdinand assassinated."
causality,caus_because_1,0.0,16,True,"Because Archduke Franz Ferdinand assassinated, Austria-Hungary declared war on Serbia. Key facts: Archduke Franz Ferdinand assassinated."
causality,caus_when_1,0.0,18,True,"When Archduke Franz Ferdinand assassinated happened, Austria-Hungary declared war on Serbia followed. Key facts: Archduke Franz Ferdinand assassinated."
causality,caus_cause_1,0.0,17,True,Archduke Franz Ferdinand assassinated did cause Austria-Hungary declared war on Serbia. Key facts: Archduke Franz Ferdinand assassinated.
causality,caus_bring_1,0.0,17,True,Archduke Franz Ferdinand assassinated brought about Austria-Hungary declared war on Serbia. Key facts: Archduke Franz Ferdinand assassinated.
